network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance
A_HP_040,A,HostParasite,3434,Meriones tamariscinus,Host,1,Stenoponia conspecta,Parasite,1,8,18,0,0.0556,0.125,0.194
A_HP_040,A,HostParasite,3349,Meriones libycus,Host,5,Stenoponia vlasovi,Parasite,1,8,18,0,0.2778,0.125,0.194
A_HP_040,A,HostParasite,3435,Meriones meridianus,Host,1,Stenoponia vlasovi,Parasite,1,8,18,0,0.0556,0.125,0.194
A_HP_040,A,HostParasite,3436,Meriones tamariscinus,Host,1,Stenoponia vlasovi,Parasite,1,8,18,0,0.0556,0.125,0.194
A_HP_040,A,HostParasite,3437,Meriones meridianus,Host,1,Xenopsylla gerbilli,Parasite,2,8,18,0,0.0556,0.25,0.194
A_HP_040,A,HostParasite,3438,Meriones tamariscinus,Host,1,Xenopsylla gerbilli,Parasite,2,8,18,0,0.0556,0.25,0.194
A_HP_040,A,HostParasite,3353,Meriones libycus,Host,5,Xenopsylla hirtipes,Parasite,1,8,18,0,0.2778,0.125,0.194
A_HP_040,A,HostParasite,3474,Meriones meridianus,Host,1,Xenopsylla hirtipes,Parasite,1,8,18,0,0.0556,0.125,0.194
A_HP_041,A,HostParasite,3446,Lemmus sibiricus,Host,2,Catallagia dacenkoi,Parasite,5,11,10,0,0.2,0.4545,0.455
A_HP_041,A,HostParasite,3447,Lemmus sibiricus,Host,2,Megabothris calcarifer,Parasite,2,11,10,0,0.2,0.1818,0.455
A_HP_042,A,HostParasite,3340,Ellobius talpinus,Host,2,Neopsylla setosa,Parasite,4,21,32,0,0.0625,0.1905,0.125
A_HP_043,A,HostParasite,3316,Ellobius tancrei,Host,2,Neopsylla mana,Parasite,6,9,29,0,0.069,0.6667,0.28
A_HP_044,A,HostParasite,3419,Micromys minutus,Host,5,Amalaraeus penicilliger,Parasite,12,27,26,0,0.1923,0.4444,0.281
A_HP_046,A,HostParasite,3299,Meriones meridianus,Host,24,Mesopsylla lenis,Parasite,1,17,39,0,0.6154,0.0588,0.305
A_HP_046,A,HostParasite,3301,Meriones meridianus,Host,24,Neopsylla setosa,Parasite,5,17,39,0,0.6154,0.2941,0.305
A_HP_046,A,HostParasite,3450,Meriones libycus,Host,21,Nosopsyllus consimilis,Parasite,6,17,39,0,0.5385,0.3529,0.305
A_HP_047,A,HostParasite,3522,Meriones unguiculatus,Host,4,Amphipsylla longispina,Parasite,5,11,26,0,0.1538,0.4545,0.35
A_HP_047,A,HostParasite,3332,Meriones meridianus,Host,9,Neopsylla pleskei,Parasite,1,11,26,0,0.3462,0.0909,0.35
A_HP_048,A,HostParasite,3419,Micromys minutus,Host,2,Amalaraeus penicilliger,Parasite,5,12,14,0,0.1429,0.4167,0.423
A_HP_050,A,HostParasite,3358,Cricetus cricetus,Host,2,Rhadinopsylla li,Parasite,12,27,35,0,0.0571,0.4444,0.239
A_HP_001,A,HostParasite,3512,Microtus arvalis,Host,8,Nosopsyllus fasciatus,Parasite,2,10,18,0,0.4444,0.2,0.339
A_HP_027,A,HostParasite,3498,Microtus gregalis,Host,6,Amalaraeus penicilliger,Parasite,4,18,24,0,0.25,0.2222,0.222
A_HP_027,A,HostParasite,3499,Microtus oeconomus,Host,10,Amalaraeus penicilliger,Parasite,4,18,24,0,0.4167,0.2222,0.222
A_HP_027,A,HostParasite,3500,Microtus gregalis,Host,6,Hystrichopsylla talpae,Parasite,2,18,24,0,0.25,0.1111,0.222
A_HP_027,A,HostParasite,3510,Microtus arvalis,Host,3,Neopsylla pleskei,Parasite,10,18,24,0,0.125,0.5556,0.222
A_HP_027,A,HostParasite,3505,Microtus arvalis,Host,3,Palaeopsylla soricis,Parasite,2,18,24,0,0.125,0.1111,0.222
A_HP_027,A,HostParasite,3506,Microtus gregalis,Host,6,Palaeopsylla soricis,Parasite,2,18,24,0,0.25,0.1111,0.222
A_HP_027,A,HostParasite,3513,Microtus arvalis,Host,3,Stenoponia ivanovi,Parasite,1,18,24,0,0.125,0.0556,0.222
A_HP_003,A,HostParasite,3494,Microtus gregalis,Host,6,Frontopsylla elata,Parasite,6,23,9,0,0.6667,0.2609,0.522
A_HP_007,A,HostParasite,3491,Microtus gregalis,Host,8,Citellophilus tesquorum,Parasite,2,8,17,0,0.4706,0.25,0.316
A_HP_010,A,HostParasite,3493,Microtus gregalis,Host,2,Ctenophthalmus breviatus,Parasite,1,18,31,0,0.0645,0.0556,0.158
A_HP_010,A,HostParasite,3519,Microtus arvalis,Host,3,Neopsylla teratura,Parasite,4,18,31,0,0.0968,0.2222,0.158
A_HP_014,A,HostParasite,3484,Microtus majori,Host,4,Ctenophthalmus proximus,Parasite,3,11,19,0,0.2105,0.2727,0.325
A_HP_014,A,HostParasite,3485,Microtus majori,Host,4,Hystrichopsylla talpae,Parasite,2,11,19,0,0.2105,0.1818,0.325
A_HP_014,A,HostParasite,3487,Microtus majori,Host,4,Megabothris turbidus,Parasite,3,11,19,0,0.2105,0.2727,0.325
A_HP_015,A,HostParasite,3499,Microtus oeconomus,Host,1,Amalaraeus penicilliger,Parasite,2,3,7,0,0.1429,0.6667,0.571
A_HP_018,A,HostParasite,3499,Microtus oeconomus,Host,8,Amalaraeus penicilliger,Parasite,7,15,21,0,0.381,0.4667,0.403
A_HP_019,A,HostParasite,3499,Microtus oeconomus,Host,6,Amalaraeus penicilliger,Parasite,2,9,18,0,0.3333,0.2222,0.222
A_HP_019,A,HostParasite,3490,Microtus oeconomus,Host,6,Amphipsylla sibirica,Parasite,1,9,18,0,0.3333,0.1111,0.222
A_HP_019,A,HostParasite,3516,Microtus oeconomus,Host,6,Catallagia ioffi,Parasite,1,9,18,0,0.3333,0.1111,0.222
A_HP_031,A,HostParasite,3380,Microtus arvalis,Host,6,Amalaraeus penicilliger,Parasite,12,25,31,0,0.1935,0.48,0.225
A_HP_031,A,HostParasite,3420,Microtus arvalis,Host,6,Amphipsylla kuznetzovi,Parasite,3,25,31,0,0.1935,0.12,0.225
A_HP_031,A,HostParasite,3540,Microtus arvalis,Host,6,Amphipsylla sibirica,Parasite,5,25,31,0,0.1935,0.2,0.225
A_HP_031,A,HostParasite,3541,Microtus arvalis,Host,6,Catallagia dacenkoi,Parasite,1,25,31,0,0.1935,0.04,0.225
A_HP_031,A,HostParasite,3428,Microtus arvalis,Host,6,Citellophilus tesquorum,Parasite,5,25,31,0,0.1935,0.2,0.225
A_HP_031,A,HostParasite,3422,Microtus arvalis,Host,6,Corrodopsylla birulai,Parasite,11,25,31,0,0.1935,0.44,0.225
A_HP_031,A,HostParasite,3401,Microtus arvalis,Host,6,Ctenophthalmus arvalis,Parasite,5,25,31,0,0.1935,0.2,0.225
A_HP_031,A,HostParasite,3412,Microtus arvalis,Host,6,Ctenophthalmus uncinatus,Parasite,1,25,31,0,0.1935,0.04,0.225
A_HP_031,A,HostParasite,3501,Microtus arvalis,Host,6,Megabothris rectangulatus,Parasite,12,25,31,0,0.1935,0.48,0.225
A_HP_031,A,HostParasite,3486,Microtus arvalis,Host,6,Megabothris turbidus,Parasite,8,25,31,0,0.1935,0.32,0.225
A_HP_031,A,HostParasite,3495,Microtus arvalis,Host,6,Megabothris walkeri,Parasite,11,25,31,0,0.1935,0.44,0.225
A_HP_031,A,HostParasite,3503,Microtus arvalis,Host,6,Neopsylla mana,Parasite,5,25,31,0,0.1935,0.2,0.225
A_HP_031,A,HostParasite,3395,Microtus agrestis,Host,8,Palaeopsylla soricis,Parasite,10,25,31,0,0.2581,0.4,0.225
A_HP_031,A,HostParasite,3417,Microtus agrestis,Host,8,Peromyscopsylla bidentata,Parasite,4,25,31,0,0.2581,0.16,0.225
A_HP_031,A,HostParasite,3418,Microtus agrestis,Host,8,Peromyscopsylla silvatica,Parasite,4,25,31,0,0.2581,0.16,0.225
A_HP_031,A,HostParasite,3521,Microtus agrestis,Host,8,Rhadinopsylla integella,Parasite,1,25,31,0,0.2581,0.04,0.225
A_HP_032,A,HostParasite,3397,Microtus arvalis,Host,3,Callopsylla caspia,Parasite,1,14,13,0,0.2308,0.0714,0.176
A_HP_032,A,HostParasite,3428,Microtus arvalis,Host,3,Citellophilus tesquorum,Parasite,5,14,13,0,0.2308,0.3571,0.176
A_HP_032,A,HostParasite,3388,Microtus arvalis,Host,3,Frontopsylla elata,Parasite,3,14,13,0,0.2308,0.2143,0.176
A_HP_033,A,HostParasite,3520,Microtus arvalis,Host,17,Ceratophyllus sciurorum,Parasite,5,22,25,0,0.68,0.2273,0.36
A_HP_033,A,HostParasite,3528,Micromys minutus,Host,1,Ctenophthalmus assimilis,Parasite,12,22,25,0,0.04,0.5455,0.36
A_HP_033,A,HostParasite,3529,Microtus agrestis,Host,20,Ctenophthalmus bisoctodentatus,Parasite,4,22,25,0,0.8,0.1818,0.36
A_HP_033,A,HostParasite,3410,Microtus arvalis,Host,17,Ctenophthalmus bisoctodentatus,Parasite,4,22,25,0,0.68,0.1818,0.36
A_HP_033,A,HostParasite,3413,Micromys minutus,Host,1,Hystrichopsylla talpae,Parasite,10,22,25,0,0.04,0.4545,0.36
A_HP_033,A,HostParasite,3542,Micromys minutus,Host,1,Leptopsylla segnis,Parasite,10,22,25,0,0.04,0.4545,0.36
A_HP_033,A,HostParasite,3391,Micromys minutus,Host,1,Megabothris turbidus,Parasite,12,22,25,0,0.04,0.5455,0.36
A_HP_033,A,HostParasite,3394,Micromys minutus,Host,1,Palaeopsylla soricis,Parasite,11,22,25,0,0.04,0.5,0.36
A_HP_033,A,HostParasite,3426,Micromys minutus,Host,1,Peromyscopsylla bidentata,Parasite,13,22,25,0,0.04,0.5909,0.36
A_HP_034,A,HostParasite,3395,Microtus agrestis,Host,6,Palaeopsylla soricis,Parasite,2,9,8,0,0.75,0.2222,0.486
A_HP_034,A,HostParasite,3521,Microtus agrestis,Host,6,Rhadinopsylla integella,Parasite,1,9,8,0,0.75,0.1111,0.486
A_HP_035,A,HostParasite,3530,Microtus agrestis,Host,5,Doratopsylla dasycnema,Parasite,1,6,7,0,0.7143,0.1667,0.357
A_HP_035,A,HostParasite,3414,Microtus agrestis,Host,5,Hystrichopsylla talpae,Parasite,1,6,7,0,0.7143,0.1667,0.357
A_HP_036,A,HostParasite,3525,Micromys minutus,Host,1,Amphipsylla vinogradovi,Parasite,2,8,13,0,0.0769,0.25,0.288
A_HP_036,A,HostParasite,3528,Micromys minutus,Host,1,Ctenophthalmus assimilis,Parasite,3,8,13,0,0.0769,0.375,0.288
A_HP_036,A,HostParasite,3542,Micromys minutus,Host,1,Leptopsylla segnis,Parasite,1,8,13,0,0.0769,0.125,0.288
A_HP_036,A,HostParasite,3389,Micromys minutus,Host,1,Megabothris rectangulatus,Parasite,3,8,13,0,0.0769,0.375,0.288
A_HP_037,A,HostParasite,3535,Microtus arvalis,Host,8,Amalaraeus arvicolae,Parasite,1,17,21,0,0.381,0.0588,0.252
A_HP_037,A,HostParasite,3520,Microtus arvalis,Host,8,Ceratophyllus sciurorum,Parasite,4,17,21,0,0.381,0.2353,0.252
A_HP_037,A,HostParasite,3407,Micromys minutus,Host,1,Ctenophthalmus agyrtes,Parasite,13,17,21,0,0.0476,0.7647,0.252
A_HP_037,A,HostParasite,3528,Micromys minutus,Host,1,Ctenophthalmus assimilis,Parasite,14,17,21,0,0.0476,0.8235,0.252
A_HP_037,A,HostParasite,3410,Microtus arvalis,Host,8,Ctenophthalmus bisoctodentatus,Parasite,3,17,21,0,0.381,0.1765,0.252
A_HP_037,A,HostParasite,3536,Microtus arvalis,Host,8,Ctenophthalmus solutus,Parasite,3,17,21,0,0.381,0.1765,0.252
A_HP_037,A,HostParasite,3412,Microtus arvalis,Host,8,Ctenophthalmus uncinatus,Parasite,3,17,21,0,0.381,0.1765,0.252
A_HP_037,A,HostParasite,3531,Microtus arvalis,Host,8,Doratopsylla dasycnema,Parasite,3,17,21,0,0.381,0.1765,0.252
A_HP_037,A,HostParasite,3394,Micromys minutus,Host,1,Palaeopsylla soricis,Parasite,7,17,21,0,0.0476,0.4118,0.252
A_HP_037,A,HostParasite,3426,Micromys minutus,Host,1,Peromyscopsylla bidentata,Parasite,5,17,21,0,0.0476,0.2941,0.252
A_HP_038,A,HostParasite,3396,Microtus arvalis,Host,4,Amphipsylla schelkovnikovi,Parasite,3,10,20,0,0.2,0.3,0.26
A_HP_038,A,HostParasite,3397,Microtus arvalis,Host,4,Callopsylla caspia,Parasite,1,10,20,0,0.2,0.1,0.26
A_HP_038,A,HostParasite,3520,Microtus arvalis,Host,4,Ceratophyllus sciurorum,Parasite,1,10,20,0,0.2,0.1,0.26
A_HP_038,A,HostParasite,3382,Microtus arvalis,Host,4,Ctenophthalmus proximus,Parasite,2,10,20,0,0.2,0.2,0.26
A_HP_038,A,HostParasite,3486,Microtus arvalis,Host,4,Megabothris turbidus,Parasite,1,10,20,0,0.2,0.1,0.26
A_HP_039,A,HostParasite,3385,Microtus agrestis,Host,4,Amalaraeus penicilliger,Parasite,1,6,11,0,0.3636,0.1667,0.439
A_HP_039,A,HostParasite,3411,Microtus agrestis,Host,4,Ctenophthalmus uncinatus,Parasite,1,6,11,0,0.3636,0.1667,0.439
A_HP_039,A,HostParasite,3414,Microtus agrestis,Host,4,Hystrichopsylla talpae,Parasite,2,6,11,0,0.3636,0.3333,0.439
A_HP_039,A,HostParasite,3532,Microtus agrestis,Host,4,Leptopsylla segnis,Parasite,1,6,11,0,0.3636,0.1667,0.439
A_HP_039,A,HostParasite,3395,Microtus agrestis,Host,4,Palaeopsylla soricis,Parasite,5,6,11,0,0.3636,0.8333,0.439
A_HP_039,A,HostParasite,3521,Microtus agrestis,Host,4,Rhadinopsylla integella,Parasite,1,6,11,0,0.3636,0.1667,0.439
A_HP_042,A,HostParasite,3380,Microtus arvalis,Host,6,Amalaraeus penicilliger,Parasite,5,21,32,0,0.1875,0.2381,0.125
A_HP_042,A,HostParasite,3396,Microtus arvalis,Host,6,Amphipsylla schelkovnikovi,Parasite,1,21,32,0,0.1875,0.0476,0.125
A_HP_042,A,HostParasite,3397,Microtus arvalis,Host,6,Callopsylla caspia,Parasite,1,21,32,0,0.1875,0.0476,0.125
A_HP_042,A,HostParasite,3520,Microtus arvalis,Host,6,Ceratophyllus sciurorum,Parasite,1,21,32,0,0.1875,0.0476,0.125
A_HP_042,A,HostParasite,3401,Microtus arvalis,Host,6,Ctenophthalmus arvalis,Parasite,4,21,32,0,0.1875,0.1905,0.125
A_HP_042,A,HostParasite,3402,Microtus arvalis,Host,6,Frontopsylla elatoides,Parasite,2,21,32,0,0.1875,0.0952,0.125
A_HP_042,A,HostParasite,3403,Microtus arvalis,Host,6,Frontopsylla ornata,Parasite,3,21,32,0,0.1875,0.1429,0.125
A_HP_042,A,HostParasite,3383,Microtus arvalis,Host,6,Hystrichopsylla talpae,Parasite,4,21,32,0,0.1875,0.1905,0.125
A_HP_044,A,HostParasite,3528,Micromys minutus,Host,5,Ctenophthalmus assimilis,Parasite,7,27,26,0,0.1923,0.2593,0.281
A_HP_044,A,HostParasite,3533,Micromys minutus,Host,5,Frontopsylla elata,Parasite,4,27,26,0,0.1923,0.1481,0.281
A_HP_044,A,HostParasite,3388,Microtus arvalis,Host,14,Frontopsylla elata,Parasite,4,27,26,0,0.5385,0.1481,0.281
A_HP_044,A,HostParasite,3413,Micromys minutus,Host,5,Hystrichopsylla talpae,Parasite,16,27,26,0,0.1923,0.5926,0.281
A_HP_044,A,HostParasite,3532,Microtus agrestis,Host,14,Leptopsylla segnis,Parasite,4,27,26,0,0.5385,0.1481,0.281
A_HP_044,A,HostParasite,3538,Micromys minutus,Host,5,Megabothris calcarifer,Parasite,2,27,26,0,0.1923,0.0741,0.281
A_HP_044,A,HostParasite,3534,Microtus agrestis,Host,14,Megabothris calcarifer,Parasite,2,27,26,0,0.5385,0.0741,0.281
A_HP_044,A,HostParasite,3391,Micromys minutus,Host,5,Megabothris turbidus,Parasite,2,27,26,0,0.1923,0.0741,0.281
A_HP_044,A,HostParasite,3486,Microtus arvalis,Host,14,Megabothris turbidus,Parasite,2,27,26,0,0.5385,0.0741,0.281
A_HP_044,A,HostParasite,3424,Micromys minutus,Host,5,Megabothris walkeri,Parasite,5,27,26,0,0.1923,0.1852,0.281
A_HP_044,A,HostParasite,3392,Micromys minutus,Host,5,Neopsylla mana,Parasite,1,27,26,0,0.1923,0.037,0.281
A_HP_044,A,HostParasite,3393,Microtus agrestis,Host,14,Neopsylla mana,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_044,A,HostParasite,3425,Microtus agrestis,Host,14,Neopsylla pleskei,Parasite,4,27,26,0,0.5385,0.1481,0.281
A_HP_044,A,HostParasite,3521,Microtus agrestis,Host,14,Rhadinopsylla integella,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_048,A,HostParasite,3421,Micromys minutus,Host,2,Corrodopsylla birulai,Parasite,3,12,14,0,0.1429,0.25,0.423
A_HP_048,A,HostParasite,3422,Microtus arvalis,Host,12,Corrodopsylla birulai,Parasite,3,12,14,0,0.8571,0.25,0.423
A_HP_048,A,HostParasite,3413,Micromys minutus,Host,2,Hystrichopsylla talpae,Parasite,4,12,14,0,0.1429,0.3333,0.423
A_HP_048,A,HostParasite,3542,Micromys minutus,Host,2,Leptopsylla segnis,Parasite,3,12,14,0,0.1429,0.25,0.423
A_HP_048,A,HostParasite,3427,Micromys minutus,Host,2,Leptopsylla taschenbergi,Parasite,2,12,14,0,0.1429,0.1667,0.423
A_HP_048,A,HostParasite,3391,Micromys minutus,Host,2,Megabothris turbidus,Parasite,7,12,14,0,0.1429,0.5833,0.423
A_HP_048,A,HostParasite,3424,Micromys minutus,Host,2,Megabothris walkeri,Parasite,6,12,14,0,0.1429,0.5,0.423
A_HP_048,A,HostParasite,3394,Micromys minutus,Host,2,Palaeopsylla soricis,Parasite,4,12,14,0,0.1429,0.3333,0.423
A_HP_048,A,HostParasite,3426,Micromys minutus,Host,2,Peromyscopsylla bidentata,Parasite,3,12,14,0,0.1429,0.25,0.423
A_HP_049,A,HostParasite,3525,Micromys minutus,Host,5,Amphipsylla vinogradovi,Parasite,2,5,19,0,0.2632,0.4,0.411
A_HP_049,A,HostParasite,3533,Micromys minutus,Host,5,Frontopsylla elata,Parasite,2,5,19,0,0.2632,0.4,0.411
A_HP_049,A,HostParasite,3542,Micromys minutus,Host,5,Leptopsylla segnis,Parasite,2,5,19,0,0.2632,0.4,0.411
A_HP_050,A,HostParasite,3534,Microtus agrestis,Host,11,Megabothris calcarifer,Parasite,1,27,35,0,0.3143,0.037,0.239
A_HP_050,A,HostParasite,3393,Microtus agrestis,Host,11,Neopsylla mana,Parasite,1,27,35,0,0.3143,0.037,0.239
A_HP_051,A,HostParasite,3526,Microtus agrestis,Host,10,Amphipsylla vinogradovi,Parasite,1,13,26,0,0.3846,0.0769,0.317
A_HP_051,A,HostParasite,3430,Microtus agrestis,Host,10,Corrodopsylla birulai,Parasite,3,13,26,0,0.3846,0.2308,0.317
A_HP_051,A,HostParasite,3423,Microtus agrestis,Host,10,Frontopsylla elata,Parasite,1,13,26,0,0.3846,0.0769,0.317
A_HP_051,A,HostParasite,3534,Microtus agrestis,Host,10,Megabothris calcarifer,Parasite,2,13,26,0,0.3846,0.1538,0.317
A_HP_051,A,HostParasite,3425,Microtus agrestis,Host,10,Neopsylla pleskei,Parasite,1,13,26,0,0.3846,0.0769,0.317
A_HP_051,A,HostParasite,3417,Microtus agrestis,Host,10,Peromyscopsylla bidentata,Parasite,3,13,26,0,0.3846,0.2308,0.317
A_HP_051,A,HostParasite,3521,Microtus agrestis,Host,10,Rhadinopsylla integella,Parasite,4,13,26,0,0.3846,0.3077,0.317
A_HP_020,A,HostParasite,3488,Microtus oeconomus,Host,9,Amphipsylla kuznetzovi,Parasite,2,16,17,0,0.5294,0.125,0.386
A_HP_020,A,HostParasite,3494,Microtus gregalis,Host,10,Frontopsylla elata,Parasite,9,16,17,0,0.5882,0.5625,0.386
A_HP_020,A,HostParasite,3502,Microtus gregalis,Host,10,Megabothris rectangulatus,Parasite,1,16,17,0,0.5882,0.0625,0.386
A_HP_022,A,HostParasite,3499,Microtus oeconomus,Host,4,Amalaraeus penicilliger,Parasite,3,16,18,0,0.2222,0.1875,0.236
A_HP_022,A,HostParasite,3488,Microtus oeconomus,Host,4,Amphipsylla kuznetzovi,Parasite,1,16,18,0,0.2222,0.0625,0.236
A_HP_022,A,HostParasite,3491,Microtus gregalis,Host,5,Citellophilus tesquorum,Parasite,8,16,18,0,0.2778,0.5,0.236
A_HP_022,A,HostParasite,3505,Microtus arvalis,Host,7,Palaeopsylla soricis,Parasite,1,16,18,0,0.3889,0.0625,0.236
A_HP_022,A,HostParasite,3506,Microtus gregalis,Host,5,Palaeopsylla soricis,Parasite,1,16,18,0,0.2778,0.0625,0.236
A_HP_025,A,HostParasite,3498,Microtus gregalis,Host,3,Amalaraeus penicilliger,Parasite,2,18,40,0,0.075,0.1111,0.149
A_HP_025,A,HostParasite,3488,Microtus oeconomus,Host,2,Amphipsylla kuznetzovi,Parasite,2,18,40,0,0.05,0.1111,0.149
A_HP_025,A,HostParasite,3515,Microtus oeconomus,Host,2,Amphipsylla primaris,Parasite,8,18,40,0,0.05,0.4444,0.149
A_HP_025,A,HostParasite,3491,Microtus gregalis,Host,3,Citellophilus tesquorum,Parasite,4,18,40,0,0.075,0.2222,0.149
A_HP_025,A,HostParasite,3494,Microtus gregalis,Host,3,Frontopsylla elata,Parasite,2,18,40,0,0.075,0.1111,0.149
A_HP_025,A,HostParasite,3502,Microtus gregalis,Host,3,Megabothris rectangulatus,Parasite,1,18,40,0,0.075,0.0556,0.149
A_HP_025,A,HostParasite,3504,Microtus gregalis,Host,3,Neopsylla mana,Parasite,6,18,40,0,0.075,0.3333,0.149
A_HP_025,A,HostParasite,3497,Microtus gregalis,Host,3,Neopsylla pleskei,Parasite,8,18,40,0,0.075,0.4444,0.149
A_HP_026,A,HostParasite,3512,Microtus arvalis,Host,16,Nosopsyllus fasciatus,Parasite,1,15,18,0,0.8889,0.0667,0.526
A_HP_028,A,HostParasite,3505,Microtus arvalis,Host,11,Palaeopsylla soricis,Parasite,1,4,15,0,0.7333,0.25,0.317
A_HP_029,A,HostParasite,3514,Microtus gregalis,Host,10,Amphipsylla primaris,Parasite,2,15,34,0,0.2941,0.1333,0.155
A_HP_029,A,HostParasite,3504,Microtus gregalis,Host,10,Neopsylla mana,Parasite,1,15,34,0,0.2941,0.0667,0.155
A_HP_029,A,HostParasite,3497,Microtus gregalis,Host,10,Neopsylla pleskei,Parasite,1,15,34,0,0.2941,0.0667,0.155
A_HP_031,A,HostParasite,3488,Microtus oeconomus,Host,9,Amphipsylla kuznetzovi,Parasite,3,25,31,0,0.2903,0.12,0.225
A_HP_031,A,HostParasite,3490,Microtus oeconomus,Host,9,Amphipsylla sibirica,Parasite,5,25,31,0,0.2903,0.2,0.225
A_HP_031,A,HostParasite,3491,Microtus gregalis,Host,13,Citellophilus tesquorum,Parasite,5,25,31,0,0.4194,0.2,0.225
A_HP_031,A,HostParasite,3504,Microtus gregalis,Host,13,Neopsylla mana,Parasite,5,25,31,0,0.4194,0.2,0.225
A_HP_031,A,HostParasite,3505,Microtus arvalis,Host,6,Palaeopsylla soricis,Parasite,10,25,31,0,0.1935,0.4,0.225
A_HP_032,A,HostParasite,3514,Microtus gregalis,Host,1,Amphipsylla primaris,Parasite,2,14,13,0,0.0769,0.1429,0.176
A_HP_032,A,HostParasite,3515,Microtus oeconomus,Host,3,Amphipsylla primaris,Parasite,2,14,13,0,0.2308,0.1429,0.176
A_HP_032,A,HostParasite,3489,Microtus oeconomus,Host,3,Amphipsylla rossica,Parasite,2,14,13,0,0.2308,0.1429,0.176
A_HP_032,A,HostParasite,3491,Microtus gregalis,Host,1,Citellophilus tesquorum,Parasite,5,14,13,0,0.0769,0.3571,0.176
A_HP_032,A,HostParasite,3496,Microtus gregalis,Host,1,Megabothris walkeri,Parasite,2,14,13,0,0.0769,0.1429,0.176
A_HP_032,A,HostParasite,3510,Microtus arvalis,Host,3,Neopsylla pleskei,Parasite,4,14,13,0,0.2308,0.2857,0.176
A_HP_032,A,HostParasite,3497,Microtus gregalis,Host,1,Neopsylla pleskei,Parasite,4,14,13,0,0.0769,0.2857,0.176
A_HP_033,A,HostParasite,3505,Microtus arvalis,Host,17,Palaeopsylla soricis,Parasite,11,22,25,0,0.68,0.5,0.36
A_HP_036,A,HostParasite,3490,Microtus oeconomus,Host,4,Amphipsylla sibirica,Parasite,1,8,13,0,0.3077,0.125,0.288
A_HP_038,A,HostParasite,3510,Microtus arvalis,Host,4,Neopsylla pleskei,Parasite,1,10,20,0,0.2,0.1,0.26
A_HP_041,A,HostParasite,3516,Microtus oeconomus,Host,7,Catallagia ioffi,Parasite,2,11,10,0,0.7,0.1818,0.455
A_HP_042,A,HostParasite,3514,Microtus gregalis,Host,4,Amphipsylla primaris,Parasite,2,21,32,0,0.125,0.0952,0.125
A_HP_042,A,HostParasite,3515,Microtus oeconomus,Host,6,Amphipsylla primaris,Parasite,2,21,32,0,0.1875,0.0952,0.125
A_HP_042,A,HostParasite,3489,Microtus oeconomus,Host,6,Amphipsylla rossica,Parasite,3,21,32,0,0.1875,0.1429,0.125
A_HP_042,A,HostParasite,3494,Microtus gregalis,Host,4,Frontopsylla elata,Parasite,7,21,32,0,0.125,0.3333,0.125
A_HP_042,A,HostParasite,3500,Microtus gregalis,Host,4,Hystrichopsylla talpae,Parasite,4,21,32,0,0.125,0.1905,0.125
A_HP_042,A,HostParasite,3502,Microtus gregalis,Host,4,Megabothris rectangulatus,Parasite,6,21,32,0,0.125,0.2857,0.125
A_HP_042,A,HostParasite,3503,Microtus arvalis,Host,6,Neopsylla mana,Parasite,6,21,32,0,0.1875,0.2857,0.125
A_HP_042,A,HostParasite,3504,Microtus gregalis,Host,4,Neopsylla mana,Parasite,6,21,32,0,0.125,0.2857,0.125
A_HP_042,A,HostParasite,3511,Microtus arvalis,Host,6,Nosopsyllus consimilis,Parasite,1,21,32,0,0.1875,0.0476,0.125
A_HP_043,A,HostParasite,3499,Microtus oeconomus,Host,1,Amalaraeus penicilliger,Parasite,5,9,29,0,0.0345,0.5556,0.28
A_HP_043,A,HostParasite,3488,Microtus oeconomus,Host,1,Amphipsylla kuznetzovi,Parasite,2,9,29,0,0.0345,0.2222,0.28
A_HP_043,A,HostParasite,3515,Microtus oeconomus,Host,1,Amphipsylla primaris,Parasite,5,9,29,0,0.0345,0.5556,0.28
A_HP_043,A,HostParasite,3489,Microtus oeconomus,Host,1,Amphipsylla rossica,Parasite,2,9,29,0,0.0345,0.2222,0.28
A_HP_044,A,HostParasite,3516,Microtus oeconomus,Host,11,Catallagia ioffi,Parasite,1,27,26,0,0.4231,0.037,0.281
A_HP_044,A,HostParasite,3503,Microtus arvalis,Host,14,Neopsylla mana,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_044,A,HostParasite,3510,Microtus arvalis,Host,14,Neopsylla pleskei,Parasite,4,27,26,0,0.5385,0.1481,0.281
A_HP_044,A,HostParasite,3512,Microtus arvalis,Host,14,Nosopsyllus fasciatus,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_045,A,HostParasite,3506,Microtus gregalis,Host,11,Palaeopsylla soricis,Parasite,2,7,16,0,0.6875,0.2857,0.509
A_HP_048,A,HostParasite,3499,Microtus oeconomus,Host,4,Amalaraeus penicilliger,Parasite,5,12,14,0,0.2857,0.4167,0.423
A_HP_050,A,HostParasite,3503,Microtus arvalis,Host,19,Neopsylla mana,Parasite,1,27,35,0,0.5429,0.037,0.239
